"","gene","doid"
"17806","HGNC:19743","DOID:0050560"
"17807","HGNC:17200","DOID:5419"
"17808","HGNC:2666","DOID:9884"
"17809","HGNC:7897","DOID:14504"
"17810","HGNC:3701","DOID:0050465"
"17811","HGNC:5261","DOID:10908"
"17812","HGNC:1592","DOID:767"
"17813","HGNC:3527","DOID:9952"
"17814","HGNC:5344","DOID:5844"
"17815","HGNC:341","DOID:2977"
"17816","HGNC:10647","DOID:4780"
"17817","HGNC:1967","DOID:1574"
"17818","HGNC:10943","DOID:1289"
"17819","HGNC:12651","DOID:700"
"17820","HGNC:7897","DOID:14504"
"17821","HGNC:3386","DOID:0110229"
"17822","HGNC:9552","DOID:162"
"17823","HGNC:2095","DOID:2526"
"17824","HGNC:20093","DOID:1115"
"17825","HGNC:11180","DOID:6000"
"17826","HGNC:5217","DOID:9352"
"17827","HGNC:18271","DOID:680"
"17828","HGNC:17129","DOID:0050605"
"17829","HGNC:4137","DOID:0090068"
"17830","HGNC:8583","DOID:3083"
"17831","HGNC:19368","DOID:10908"
"17832","HGNC:6106","DOID:0060038"
"17833","HGNC:6125","DOID:9352"
"17834","HGNC:43863","DOID:0060801"
"17835","HGNC:1663","DOID:9970"
"17836","HGNC:3942","DOID:10763"
"17837","HGNC:117","DOID:0080208"
"17838","HGNC:2666","DOID:0110293"
"17839","HGNC:3680","DOID:0050948"
"17840","HGNC:7978","DOID:783"
"17841","HGNC:6344","DOID:0111063"
"17842","HGNC:4416","DOID:150"
"17843","HGNC:6553","DOID:0080208"
"17844","HGNC:11936","DOID:3083"
"17845","HGNC:11766","DOID:219"
"17846","HGNC:8583","DOID:74"
"17847","HGNC:25257","DOID:14221"
"17848","HGNC:4740","DOID:0050908"
"17849","HGNC:11048","DOID:1094"
"17850","HGNC:9052","DOID:3770"
"17851","HGNC:2707","DOID:2527"
"17852","HGNC:6839","DOID:10652"
"17853","HGNC:2211","DOID:0050663"
"17854","HGNC:6893","DOID:1826"
"17855","HGNC:10589","DOID:10754"
"17856","HGNC:289","DOID:1875"
"17857","HGNC:11998","DOID:9655"
"17858","HGNC:9177","DOID:3078"
"17859","HGNC:2698","DOID:9269"
"17860","HGNC:14536","DOID:3627"
"17861","HGNC:2198","DOID:13359"
"17862","HGNC:1718","DOID:0110491"
"17863","HGNC:11180","DOID:5844"
"17864","HGNC:12373","DOID:0050328"
"17865","HGNC:11192","DOID:114"
"17866","HGNC:7027","DOID:8466"
"17867","HGNC:14348","DOID:14330"
"17868","HGNC:1034","DOID:0080322"
"17869","HGNC:11119","DOID:4989"
"17870","HGNC:39433","DOID:0060835"
"17871","HGNC:7701","DOID:9970"
"17872","HGNC:1958","DOID:6000"
"17873","HGNC:7876","DOID:850"
"17874","HGNC:6657","DOID:10003"
"17875","HGNC:10941","DOID:0050994"
"17876","HGNC:3816","DOID:0050144"
"17877","HGNC:799","DOID:0060178"
"17878","HGNC:12796","DOID:3827"
"17879","HGNC:29813","DOID:1682"
"17880","HGNC:5224","DOID:767"
"17881","HGNC:3177","DOID:5844"
"17882","HGNC:6000","DOID:224"
"17883","HGNC:9677","DOID:9744"
"17884","HGNC:11827","DOID:13141"
"17885","HGNC:28727","DOID:225"
"17886","HGNC:7782","DOID:3525"
"17887","HGNC:4571","DOID:1826"
"17888","HGNC:17866","DOID:784"
"17889","HGNC:6554","DOID:4195"
"17890","HGNC:1686","DOID:162"
"17891","HGNC:2876","DOID:0060690"
"17892","HGNC:8125","DOID:3525"
"17893","HGNC:220","DOID:224"
"17894","HGNC:6769","DOID:8398"
"17895","HGNC:613","DOID:1459"
"17896","HGNC:3023","DOID:14330"
"17897","HGNC:11333","DOID:1824"
"17898","HGNC:5992","DOID:1074"
"17899","HGNC:16369","DOID:0060370"
"17900","HGNC:6886","DOID:0060071"
"17901","HGNC:6553","DOID:10763"
"17902","HGNC:2295","DOID:893"
"17903","HGNC:9107","DOID:11198"
"17904","HGNC:14203","DOID:0050700"
"17905","HGNC:2634","DOID:10952"
"17906","HGNC:11919","DOID:6432"
"17907","HGNC:175","DOID:224"
"17908","HGNC:4274","DOID:1875"
"17909","HGNC:4808","DOID:14768"
"17910","HGNC:7808","DOID:90"
"17911","HGNC:7219","DOID:0060041"
"17912","HGNC:7682","DOID:0060041"
"17913","HGNC:3236","DOID:10763"
"17914","HGNC:8617","DOID:0080074"
"17915","HGNC:7572","DOID:0080326"
"17916","HGNC:9181","DOID:0050427"
"17917","HGNC:24138","DOID:0110720"
"17918","HGNC:407","DOID:9970"
"17919","HGNC:245","DOID:1969"
"17920","HGNC:9955","DOID:1824"
"17921","HGNC:24047","DOID:2476"
"17922","HGNC:12496","DOID:1932"
"17923","HGNC:2265","DOID:3762"
"17924","HGNC:5962","DOID:850"
"17925","HGNC:9452","DOID:3021"
"17926","HGNC:10909","DOID:14330"
"17927","HGNC:11491","DOID:4780"
"17928","HGNC:4983","DOID:3070"
"17929","HGNC:10582","DOID:11446"
"17930","HGNC:29253","DOID:0050777"
"17931","HGNC:11782","DOID:0080855"
"17932","HGNC:10915","DOID:1826"
"17933","HGNC:7727","DOID:0050477"
"17934","HGNC:4407","DOID:9970"
"17935","HGNC:8104","DOID:8947"
"17936","HGNC:2902","DOID:0050776"
"17937","HGNC:6776","DOID:0110256"
"17938","HGNC:5217","DOID:11612"
"17939","HGNC:2473","DOID:11758"
"17940","HGNC:6279","DOID:10273"
"17941","HGNC:9459","DOID:12930"
"17942","HGNC:7176","DOID:10941"
"17943","HGNC:7217","DOID:1588"
"17944","HGNC:6694","DOID:783"
"17945","HGNC:9768","DOID:0111024"
"17946","HGNC:15832","DOID:0111136"
"17947","HGNC:6990","DOID:1206"
"17948","HGNC:11067","DOID:9266"
"17949","HGNC:395","DOID:1824"
"17950","HGNC:20815","DOID:1574"
"17951","HGNC:29557","DOID:0110424"
"17952","HGNC:11050","DOID:14320"
"17953","HGNC:2927","DOID:0050457"
"17954","HGNC:7872","DOID:12935"
"17955","HGNC:7097","DOID:1679"
"17956","HGNC:7173","DOID:1222"
"17957","HGNC:6115","DOID:2355"
"17958","HGNC:1087","DOID:14330"
"17959","HGNC:10891","DOID:11722"
"17960","HGNC:462","DOID:0090109"
"17961","HGNC:12801","DOID:5154"
"17962","HGNC:4603","DOID:874"
"17963","HGNC:31603","DOID:3454"
"17964","HGNC:9508","DOID:0110042"
"17965","HGNC:7406","DOID:10584"
"17966","HGNC:19747","DOID:12714"
"17967","HGNC:7097","DOID:1826"
"17968","HGNC:1034","DOID:1612"
"17969","HGNC:289","DOID:4195"
"17970","HGNC:4279","DOID:5844"
"17971","HGNC:10966","DOID:783"
"17972","HGNC:11019","DOID:898"
"17973","HGNC:404","DOID:9970"
"17974","HGNC:4604","DOID:0080998"
"17975","HGNC:1034","DOID:9352"
"17976","HGNC:33882","DOID:0080197"
"17977","HGNC:8824","DOID:10652"
"17978","HGNC:4341","DOID:9970"
"17979","HGNC:7876","DOID:0080322"
"17980","HGNC:11848","DOID:1074"
"17981","HGNC:484","DOID:1574"
"17982","HGNC:4579","DOID:1824"
"17983","HGNC:12735","DOID:9169"
"17984","HGNC:28866","DOID:0050013"
"17985","HGNC:5318","DOID:3070"
"17986","HGNC:4468","DOID:0050700"
"17987","HGNC:1385","DOID:0110537"
"17988","HGNC:7315","DOID:2921"
"17989","HGNC:2874","DOID:3525"
"17990","HGNC:842","DOID:0111143"
"17991","HGNC:3297","DOID:10763"
"17992","HGNC:17091","DOID:11054"
"17993","HGNC:3438","DOID:224"
"17994","HGNC:11184","DOID:83"
"17995","HGNC:4288","DOID:1824"
"17996","HGNC:26459","DOID:0060041"
"17997","HGNC:7981","DOID:1826"
"17998","HGNC:11892","DOID:5844"
"17999","HGNC:490","DOID:10223"
"18000","HGNC:3531","DOID:10808"
"18001","HGNC:10500","DOID:1596"
"18002","HGNC:29799","DOID:11396"
"18003","HGNC:3246","DOID:7693"
"18004","HGNC:7174","DOID:10763"
"18005","HGNC:8768","DOID:0060536"
"18006","HGNC:8806","DOID:3649"
"18007","HGNC:3180","DOID:5844"
"18008","HGNC:6563","DOID:3021"
"18009","HGNC:11766","DOID:12894"
"18010","HGNC:16953","DOID:0080010"
"18011","HGNC:11778","DOID:0050524"
"18012","HGNC:1606","DOID:2316"
"18013","HGNC:5039","DOID:9432"
"18014","HGNC:1509","DOID:224"
"18015","HGNC:3819","DOID:14330"
"18016","HGNC:6307","DOID:11132"
"18017","HGNC:5992","DOID:824"
"18018","HGNC:11920","DOID:2986"
"18019","HGNC:31587","DOID:14330"
"18020","HGNC:5013","DOID:12236"
"18021","HGNC:9280","DOID:4346"
"18022","HGNC:28396","DOID:1088"
"18023","HGNC:3097","DOID:11720"
"18024","HGNC:11190","DOID:0090111"
"18025","HGNC:19321","DOID:9970"
"18026","HGNC:7572","DOID:0111602"
"18027","HGNC:12780","DOID:11832"
"18028","HGNC:31648","DOID:684"
"18029","HGNC:7773","DOID:899"
"18030","HGNC:10831","DOID:11832"
"18031","HGNC:29958","DOID:0080257"
"18032","HGNC:23230","DOID:0050950"
"18033","HGNC:9766","DOID:0060539"
"18034","HGNC:6155","DOID:4481"
"18035","HGNC:32207","DOID:769"
"18036","HGNC:53","DOID:13580"
"18037","HGNC:888","DOID:863"
"18038","HGNC:24007","DOID:440"
"18039","HGNC:576","DOID:767"
"18040","HGNC:6192","DOID:5082"
"18041","HGNC:9226","DOID:820"
"18042","HGNC:10611","DOID:11204"
"18043","HGNC:4877","DOID:0060857"
"18044","HGNC:1389","DOID:6364"
"18045","HGNC:12519","DOID:7998"
"18046","HGNC:1504","DOID:224"
"18047","HGNC:2954","DOID:0050144"
"18048","HGNC:5992","DOID:3770"
"18049","HGNC:8898","DOID:162"
"18050","HGNC:9238","DOID:684"
"18051","HGNC:3430","DOID:12930"
"18052","HGNC:19205","DOID:12930"
"18053","HGNC:1030","DOID:10763"
"18054","HGNC:14296","DOID:224"
"18055","HGNC:20264","DOID:12930"
"18056","HGNC:12833","DOID:0050741"
"18057","HGNC:15986","DOID:2154"
"18058","HGNC:11190","DOID:9258"
"18059","HGNC:17019","DOID:11832"
"18060","HGNC:21606","DOID:0080363"
"18061","HGNC:6826","DOID:3413"
"18062","HGNC:6342","DOID:305"
"18063","HGNC:16940","DOID:0080208"
"18064","HGNC:3942","DOID:3328"
"18065","HGNC:7578","DOID:397"
"18066","HGNC:2900","DOID:305"
"18067","HGNC:11528","DOID:10763"
"18068","HGNC:2159","DOID:2234"
"18069","HGNC:2974","DOID:14717"
"18070","HGNC:12855","DOID:10763"
"18071","HGNC:8156","DOID:14330"
"18072","HGNC:11946","DOID:299"
"18073","HGNC:4379","DOID:0090108"
"18074","HGNC:7154","DOID:13250"
"18075","HGNC:336","DOID:12930"
"18076","HGNC:894","DOID:9744"
"18077","HGNC:6769","DOID:0060071"
"18078","HGNC:5261","DOID:10763"
"18079","HGNC:1541","DOID:4195"
"18080","HGNC:4857","DOID:10283"
"18081","HGNC:19680","DOID:0080322"
"18082","HGNC:16953","DOID:10763"
"18083","HGNC:16902","DOID:14228"
"18084","HGNC:8872","DOID:2018"
"18085","HGNC:24824","DOID:14566"
"18086","HGNC:7572","DOID:0050646"
"18087","HGNC:1034","DOID:5844"
"18088","HGNC:9236","DOID:4989"
"18089","HGNC:5986","DOID:3310"
"18090","HGNC:5962","DOID:11394"
"18091","HGNC:6011","DOID:11132"
"18092","HGNC:57","DOID:2738"
"18093","HGNC:1736","DOID:3328"
"18094","HGNC:20292","DOID:162"
"18095","HGNC:3393","DOID:3525"
"18096","HGNC:18704","DOID:0050781"
"18097","HGNC:738","DOID:1824"
"18098","HGNC:30791","DOID:0060058"
"18099","HGNC:5224","DOID:6000"
"18100","HGNC:11596","DOID:0080150"
"18101","HGNC:5031","DOID:423"
"18102","HGNC:2074","DOID:14503"
"18103","HGNC:634","DOID:9409"
"18104","HGNC:29381","DOID:18"
"18105","HGNC:1442","DOID:162"
"18106","HGNC:13834","DOID:0060308"
"18107","HGNC:3697","DOID:305"
"18108","HGNC:1029","DOID:1826"
"18109","HGNC:7881","DOID:162"
"18110","HGNC:1388","DOID:0050835"
"18111","HGNC:7734","DOID:0050328"
"18112","HGNC:2976","DOID:5082"
"18113","HGNC:6001","DOID:0050865"
"18114","HGNC:24783","DOID:0110864"
"18115","HGNC:8806","DOID:3649"
"18116","HGNC:5218","DOID:10763"
"18117","HGNC:11292","DOID:6000"
"18118","HGNC:1550","DOID:9279"
"18119","HGNC:2634","DOID:10591"
"18120","HGNC:12472","DOID:1682"
"18121","HGNC:664","DOID:9278"
"18122","HGNC:6872","DOID:14330"
"18123","HGNC:10618","DOID:9446"
"18124","HGNC:21590","DOID:0060041"
"18125","HGNC:1570","DOID:1793"
"18126","HGNC:2595","DOID:6432"
"18127","HGNC:18708","DOID:11836"
"18128","HGNC:3495","DOID:1612"
"18129","HGNC:8979","DOID:10762"
"18130","HGNC:28294","DOID:9255"
"18131","HGNC:16873","DOID:0060589"
"18132","HGNC:21726","DOID:10941"
"18133","HGNC:6291","DOID:14330"
"18134","HGNC:7427","DOID:7997"
"18135","HGNC:11272","DOID:0110916"
"18136","HGNC:438","DOID:0110913"
"18137","HGNC:11919","DOID:1936"
"18138","HGNC:2186","DOID:8398"
"18139","HGNC:40","DOID:526"
"18140","HGNC:894","DOID:4195"
"18141","HGNC:583","DOID:9256"
"18142","HGNC:7980","DOID:784"
"18143","HGNC:3236","DOID:0050700"
"18144","HGNC:1607","DOID:224"
"18145","HGNC:21689","DOID:5844"
"18146","HGNC:4945","DOID:13141"
"18147","HGNC:3796","DOID:10763"
"18148","HGNC:11621","DOID:13619"
"18149","HGNC:43618","DOID:1574"
"18150","HGNC:8601","DOID:11446"
"18151","HGNC:4818","DOID:6432"
"18152","HGNC:1778","DOID:9993"
"18153","HGNC:12649","DOID:0050752"
"18154","HGNC:6423","DOID:3748"
"18155","HGNC:6912","DOID:0060212"
"18156","HGNC:14068","DOID:3525"
"18157","HGNC:9479","DOID:2316"
"18158","HGNC:5294","DOID:6000"
"18159","HGNC:4313","DOID:9268"
"18160","HGNC:3416","DOID:13025"
"18161","HGNC:1784","DOID:6432"
"18162","HGNC:399","DOID:14525"
"18163","HGNC:9829","DOID:0050700"
"18164","HGNC:7176","DOID:2316"
"18165","HGNC:2874","DOID:10976"
"18166","HGNC:15996","DOID:0050831"
"18167","HGNC:936","DOID:3021"
"18168","HGNC:9685","DOID:3525"
"18169","HGNC:969","DOID:1935"
"18170","HGNC:11608","DOID:1074"
"18171","HGNC:21637","DOID:0110213"
"18172","HGNC:13488","DOID:1094"
"18173","HGNC:6913","DOID:9351"
"18174","HGNC:7028","DOID:0050476"
"18175","HGNC:16665","DOID:9970"
"18176","HGNC:2903","DOID:162"
"18177","HGNC:7967","DOID:1852"
"18178","HGNC:11799","DOID:1612"
"18179","HGNC:14287","DOID:14330"
"18180","HGNC:7797","DOID:4029"
"18181","HGNC:14648","DOID:0050460"
"18182","HGNC:2591","DOID:10763"
"18183","HGNC:1801","DOID:162"
"18184","HGNC:3675","DOID:12351"
"18185","HGNC:29450","DOID:0111116"
"18186","HGNC:30539","DOID:5557"
"18187","HGNC:610","DOID:9744"
"18188","HGNC:2901","DOID:0060072"
"18189","HGNC:6694","DOID:11829"
"18190","HGNC:5163","DOID:576"
"18191","HGNC:18025","DOID:0050713"
"18192","HGNC:8893","DOID:5844"
"18193","HGNC:7176","DOID:10941"
"18194","HGNC:7578","DOID:0111602"
"18195","HGNC:9885","DOID:9119"
"18196","HGNC:40","DOID:526"
"18197","HGNC:11105","DOID:1574"
"18198","HGNC:6298","DOID:10273"
"18199","HGNC:11009","DOID:6432"
"18200","HGNC:8528","DOID:10808"
"18201","HGNC:7097","DOID:0050700"
"18202","HGNC:4319","DOID:9248"
"18203","HGNC:10945","DOID:0050994"
"18204","HGNC:29323","DOID:0070295"
"18205","HGNC:11528","DOID:0090071"
"18206","HGNC:7939","DOID:10763"
"18207","HGNC:2025","DOID:0110944"
"18208","HGNC:11330","DOID:14330"
"18209","HGNC:21732","DOID:7427"
"18210","HGNC:4983","DOID:3525"
"18211","HGNC:7940","DOID:2527"
"18212","HGNC:16406","DOID:4890"
"18213","HGNC:3218","DOID:0060745"
"18214","HGNC:10603","DOID:409"
"18215","HGNC:3582","DOID:0111095"
"18216","HGNC:21575","DOID:0110998"
"18217","HGNC:4236","DOID:0111216"
"18218","HGNC:10720","DOID:4989"
"18219","HGNC:44440","DOID:1682"
"18220","HGNC:603","DOID:9452"
"18221","HGNC:6015","DOID:5844"
"18222","HGNC:17870","DOID:0111113"
"18223","HGNC:866","DOID:14219"
"18224","HGNC:7576","DOID:0050646"
"18225","HGNC:13357","DOID:3343"
"18226","HGNC:959","DOID:2055"
"18227","HGNC:391","DOID:10763"
"18228","HGNC:2707","DOID:11476"
"18229","HGNC:20087","DOID:1935"
"18230","HGNC:2624","DOID:1596"
"18231","HGNC:4402","DOID:9970"
"18232","HGNC:20692","DOID:1595"
"18233","HGNC:6116","DOID:11204"
"18234","HGNC:9829","DOID:0060583"
"18235","HGNC:21689","DOID:3021"
"18236","HGNC:4284","DOID:326"
"18237","HGNC:3573","DOID:9970"
"18238","HGNC:18262","DOID:6432"
"18239","HGNC:11936","DOID:6000"
"18240","HGNC:9236","DOID:10763"
"18241","HGNC:2666","DOID:9352"
"18242","HGNC:6413","DOID:4603"
"18243","HGNC:3691","DOID:0080001"
"18244","HGNC:9381","DOID:1574"
"18245","HGNC:3436","DOID:0110848"
"18246","HGNC:11892","DOID:11823"
"18247","HGNC:10637","DOID:576"
"18248","HGNC:2434","DOID:5844"
"18249","HGNC:5294","DOID:14320"
"18250","HGNC:13356","DOID:0080490"
"18251","HGNC:3515","DOID:206"
"18252","HGNC:6997","DOID:1059"
"18253","HGNC:4942","DOID:13141"
"18254","HGNC:25422","DOID:0060556"
"18255","HGNC:11763","DOID:767"
"18256","HGNC:1527","DOID:11446"
"18257","HGNC:6218","DOID:3328"
"18258","HGNC:7978","DOID:6000"
"18259","HGNC:2592","DOID:0050811"
"18260","HGNC:4057","DOID:13580"
"18261","HGNC:4263","DOID:9521"
"18262","HGNC:7795","DOID:0050340"
"18263","HGNC:7454","DOID:14717"
"18264","HGNC:29847","DOID:576"
"18265","HGNC:37258","DOID:0080563"
"18266","HGNC:144","DOID:13099"
"18267","HGNC:959","DOID:11476"
"18268","HGNC:14289","DOID:0060041"
"18269","HGNC:33","DOID:12120"
"18270","HGNC:20347","DOID:0050763"
"18271","HGNC:7567","DOID:397"
"18272","HGNC:992","DOID:5844"
"18273","HGNC:7176","DOID:4947"
"18274","HGNC:6192","DOID:0060903"
"18275","HGNC:1736","DOID:557"
"18276","HGNC:19954","DOID:9273"
"18277","HGNC:2433","DOID:614"
"18278","HGNC:18155","DOID:0060413"
"18279","HGNC:4819","DOID:6432"
"18280","HGNC:1550","DOID:9263"
"18281","HGNC:4451","DOID:0060248"
"18282","HGNC:7029","DOID:916"
"18283","HGNC:7015","DOID:10283"
"18284","HGNC:6925","DOID:224"
"18285","HGNC:7808","DOID:10763"
"18286","HGNC:17098","DOID:12930"
"18287","HGNC:11076","DOID:0080078"
"18288","HGNC:9009","DOID:898"
"18289","HGNC:3238","DOID:4989"
"18290","HGNC:2707","DOID:5082"
"18291","HGNC:20776","DOID:13934"
"18292","HGNC:391","DOID:219"
"18293","HGNC:289","DOID:14330"
"18294","HGNC:6255","DOID:0110143"
"18295","HGNC:23595","DOID:0060896"
"18296","HGNC:8038","DOID:11446"
"18297","HGNC:29813","DOID:9955"
"18298","HGNC:15598","DOID:12236"
"18299","HGNC:26952","DOID:0050679"
"18300","HGNC:775","DOID:11247"
"18301","HGNC:6638","DOID:0050557"
"18302","HGNC:3231","DOID:10908"
"18303","HGNC:2976","DOID:9352"
"18304","HGNC:8539","DOID:1875"
"18305","HGNC:24040","DOID:783"
"18306","HGNC:30497","DOID:9250"
"18307","HGNC:1516","DOID:1459"
"18308","HGNC:6741","DOID:0110139"
"18309","HGNC:25953","DOID:0060041"
"18310","HGNC:1073","DOID:14323"
"18311","HGNC:362","DOID:0060020"
"18312","HGNC:9817","DOID:10763"
"18313","HGNC:9509","DOID:12930"
"18314","HGNC:399","DOID:11801"
"18315","HGNC:29106","DOID:0110779"
"18316","HGNC:10563","DOID:0060041"
"18317","HGNC:7797","DOID:0060071"
"18318","HGNC:1606","DOID:13141"
"18319","HGNC:1956","DOID:3635"
"18320","HGNC:18292","DOID:0080074"
"18321","HGNC:11892","DOID:900"
"18322","HGNC:12682","DOID:0050580"
"18323","HGNC:6296","DOID:2843"
"18324","HGNC:9906","DOID:1059"
"18325","HGNC:10642","DOID:1520"
"18326","HGNC:12648","DOID:0111194"
"18327","HGNC:7176","DOID:4195"
"18328","HGNC:1391","DOID:11723"
"18329","HGNC:6677","DOID:783"
"18330","HGNC:2032","DOID:684"
"18331","HGNC:10004","DOID:0080855"
"18332","HGNC:9006","DOID:14330"
"18333","HGNC:17663","DOID:10652"
"18334","HGNC:4010","DOID:0060198"
"18335","HGNC:554","DOID:0050545"
"18336","HGNC:2032","DOID:5082"
"18337","HGNC:9459","DOID:1319"
"18338","HGNC:1034","DOID:783"
"18339","HGNC:6193","DOID:0050865"
"18340","HGNC:9955","DOID:9588"
"18341","HGNC:5344","DOID:5199"
"18342","HGNC:7883","DOID:9952"
"18343","HGNC:9509","DOID:0110042"
"18344","HGNC:3712","DOID:0050700"
"18345","HGNC:11180","DOID:7693"
"18346","HGNC:25302","DOID:0050730"
"18347","HGNC:17609","DOID:9074"
"18348","HGNC:7173","DOID:0080855"
"18349","HGNC:11945","DOID:299"
"18350","HGNC:12666","DOID:0050881"
"18351","HGNC:10249","DOID:3908"
"18352","HGNC:1604","DOID:4483"
"18353","HGNC:7737","DOID:11446"
"18354","HGNC:7176","DOID:2841"
"18355","HGNC:9402","DOID:1574"
"18356","HGNC:33527","DOID:10652"
"18357","HGNC:7910","DOID:0050908"
"18358","HGNC:7427","DOID:11832"
"18359","HGNC:24650","DOID:0060352"
"18360","HGNC:4416","DOID:0110852"
"18361","HGNC:2538","DOID:4989"
"18362","HGNC:9666","DOID:9074"
"18363","HGNC:20509","DOID:1059"
"18364","HGNC:7577","DOID:0080326"
"18365","HGNC:1504","DOID:5844"
"18366","HGNC:9998","DOID:0050851"
"18367","HGNC:9592","DOID:10003"
"18368","HGNC:12766","DOID:0112103"
"18369","HGNC:1734","DOID:1682"
"18370","HGNC:20772","DOID:13934"
"18371","HGNC:12855","DOID:1825"
"18372","HGNC:13941","DOID:10003"
"18373","HGNC:609","DOID:1172"
"18374","HGNC:352","DOID:10554"
"18375","HGNC:8010","DOID:0060041"
"18376","HGNC:10634","DOID:10325"
"18377","HGNC:320","DOID:5844"
"18378","HGNC:1736","DOID:225"
"18379","HGNC:9716","DOID:700"
"18380","HGNC:7393","DOID:224"
"18381","HGNC:2200","DOID:8398"
"18382","HGNC:2874","DOID:916"
"18383","HGNC:2442","DOID:9352"
"18384","HGNC:8977","DOID:3070"
"18385","HGNC:4593","DOID:3328"
"18386","HGNC:11784","DOID:11394"
"18387","HGNC:5465","DOID:4248"
"18388","HGNC:2950","DOID:0050144"
"18389","HGNC:4983","DOID:11446"
"18390","HGNC:11998","DOID:9256"
"18391","HGNC:21716","DOID:898"
"18392","HGNC:6677","DOID:9352"
"18393","HGNC:2355","DOID:11446"
"18394","HGNC:4910","DOID:2316"
"18395","HGNC:10911","DOID:10763"
"18396","HGNC:9068","DOID:11832"
"18397","HGNC:3808","DOID:11367"
"18398","HGNC:4931","DOID:633"
"18399","HGNC:12805","DOID:0050700"
"18400","HGNC:34026","DOID:0060332"
"18401","HGNC:11048","DOID:0060041"
"18402","HGNC:1785","DOID:3125"
"18403","HGNC:11051","DOID:11723"
"18404","HGNC:286","DOID:6000"
"18405","HGNC:3571","DOID:14501"
"18406","HGNC:13387","DOID:0111120"
"18407","HGNC:259","DOID:14115"
"18408","HGNC:2228","DOID:0080855"
"18409","HGNC:2153","DOID:0110008"
"18410","HGNC:11364","DOID:9970"
"18411","HGNC:4479","DOID:14330"
"18412","HGNC:2208","DOID:854"
"18413","HGNC:9467","DOID:0050647"
"18414","HGNC:10387","DOID:0090016"
"18415","HGNC:20823","DOID:2841"
"18416","HGNC:485","DOID:1312"
"18417","HGNC:6770","DOID:9352"
"18418","HGNC:5992","DOID:0080784"
"18419","HGNC:14491","DOID:0060413"
"18420","HGNC:2441","DOID:0060870"
"18421","HGNC:26002","DOID:0060410"
"18422","HGNC:2890","DOID:0070025"
"18423","HGNC:9549","DOID:10003"
"18424","HGNC:1957","DOID:11832"
"18425","HGNC:9180","DOID:12679"
"18426","HGNC:3435","DOID:0050427"
"18427","HGNC:10935","DOID:809"
"18428","HGNC:1507","DOID:10286"
